transaction_id,payer_id,amount,payment_type,region,timestamp,flagged_manual
TXN00005942,PAY001017,2831.42,benefit,BC,2025-03-15 09:56:55,False
TXN00005943,PAY001704,1104.69,benefit,Ontario,2025-03-15 09:59:55,False
TXN00005944,PAY001672,2386.96,benefit,Ontario,2025-03-15 10:26:20,False
TXN00005945,PAY001251,2127.56,credit,BC,2025-03-15 11:39:50,False
TXN00005946,PAY000100,1026.22,refund,Quebec,2025-03-15 18:17:02,False
TXN00005947,PAY000222,2992.18,benefit,Ontario,2025-03-15 18:32:04,False
TXN00005948,PAY001457,1210.78,refund,Alberta,2025-03-15 20:24:00,False
TXN00005949,PAY000790,987.22,benefit,BC,2025-03-15 21:15:47,False
TXN00005950,PAY001531,3473.77,benefit,Ontario,2025-03-15 22:16:54,False
TXN00005951,PAY000404,1727.85,credit,Ontario,2025-03-15 23:21:48,False
TXN00005952,PAY000491,1048.41,refund,Quebec,2025-03-16 02:55:43,False
TXN00005953,PAY000347,683.22,refund,Ontario,2025-03-16 04:37:31,False
TXN00005954,PAY001358,2265.97,benefit,Ontario,2025-03-16 05:34:28,False
TXN00005955,PAY001610,1219.96,refund,Ontario,2025-03-16 05:38:25,False
TXN00005956,PAY000620,352.58,credit,BC,2025-03-16 07:23:37,False
TXN00005957,PAY001755,1089.44,credit,Quebec,2025-03-16 07:56:24,False
TXN00005958,PAY001850,1473.03,credit,BC,2025-03-16 08:37:37,False
TXN00005959,PAY000011,2165.18,benefit,Prairies,2025-03-16 11:27:30,False
TXN00005960,PAY001753,1610.56,credit,Ontario,2025-03-16 11:55:05,False
TXN00005961,PAY001852,2385.09,benefit,BC,2025-03-16 13:04:06,False
TXN00005962,PAY000955,1803.23,credit,BC,2025-03-16 15:53:01,False
TXN00005963,PAY001407,208.0,refund,Prairies,2025-03-16 16:29:48,False
TXN00005964,PAY000238,200.0,benefit,BC,2025-03-16 16:56:20,False
TXN00005965,PAY001939,2228.37,benefit,Atlantic,2025-03-16 17:39:19,False
TXN00005966,PAY000527,2558.52,benefit,BC,2025-03-16 18:00:35,False
TXN00005967,PAY000176,2149.7,credit,BC,2025-03-16 19:12:34,False
TXN00005968,PAY000267,2262.03,credit,BC,2025-03-16 19:35:58,False
TXN00005969,PAY001655,318.59,refund,Ontario,2025-03-16 20:34:26,False
TXN00005970,PAY001659,522.74,refund,Alberta,2025-03-16 22:54:48,False
TXN00005971,PAY001982,1406.05,credit,BC,2025-03-16 23:11:03,False
TXN00005972,PAY000490,3642.66,benefit,Alberta,2025-03-17 03:03:39,False
TXN00005973,PAY001254,2512.16,credit,Ontario,2025-03-17 03:13:31,False
TXN00005974,PAY001286,1508.65,benefit,Prairies,2025-03-17 13:55:05,False
TXN00005975,PAY001025,1839.49,benefit,Ontario,2025-03-17 14:57:01,False
TXN00005976,PAY000770,2145.53,benefit,Territories,2025-03-17 16:40:32,False
TXN00005977,PAY001527,3096.9,benefit,Ontario,2025-03-17 20:35:53,False
TXN00005978,PAY001061,957.88,benefit,Atlantic,2025-03-17 21:50:11,False
TXN00005979,PAY001838,891.7,benefit,Ontario,2025-03-18 00:31:24,False
TXN00005980,PAY001556,2237.75,credit,Ontario,2025-03-18 01:44:51,False
TXN00005981,PAY000078,920.44,refund,Quebec,2025-03-18 03:38:38,False
TXN00005982,PAY001967,1910.48,credit,Ontario,2025-03-18 06:01:22,False
TXN00005983,PAY000388,791.94,benefit,Atlantic,2025-03-18 08:13:14,False
TXN00005984,PAY001470,726.34,credit,Quebec,2025-03-18 08:23:56,False
TXN00005985,PAY000980,2474.11,benefit,BC,2025-03-18 08:45:19,False
TXN00005986,PAY001090,1718.33,refund,Ontario,2025-03-18 10:44:17,False
TXN00005987,PAY000869,2668.92,benefit,Alberta,2025-03-18 12:00:54,False
TXN00005988,PAY001461,100.0,credit,Quebec,2025-03-18 12:09:25,False
TXN00005989,PAY000554,1351.77,benefit,BC,2025-03-18 12:31:35,False
TXN00005990,PAY001701,1605.5,credit,Ontario,2025-03-18 13:30:56,False
TXN00005991,PAY001425,2138.77,credit,Quebec,2025-03-18 15:58:43,False
TXN00005992,PAY000213,1338.15,credit,Prairies,2025-03-18 16:15:45,False
TXN00005993,PAY000265,2919.49,benefit,Quebec,2025-03-18 16:54:05,False
TXN00005994,PAY000095,2093.75,credit,Ontario,2025-03-18 17:56:11,False
TXN00005995,PAY000156,3690.54,benefit,Quebec,2025-03-18 20:40:36,False
TXN00005996,PAY001989,2444.4,credit,BC,2025-03-18 21:06:35,False
TXN00005997,PAY000237,2230.29,benefit,Quebec,2025-03-18 21:11:37,False
TXN00005998,PAY000686,2252.79,credit,Prairies,2025-03-18 23:25:34,False
TXN00005999,PAY001996,3059.94,benefit,Ontario,2025-03-19 00:25:49,False
TXN00006000,PAY000091,2609.49,benefit,Ontario,2025-03-19 00:29:16,False
TXN00006001,PAY001360,702.74,refund,Ontario,2025-03-19 05:31:41,False
TXN00006002,PAY001527,2822.07,benefit,Ontario,2025-03-19 05:43:59,False
TXN00006003,PAY001390,2269.98,benefit,Alberta,2025-03-19 05:49:04,False
TXN00006004,PAY000606,769.55,refund,BC,2025-03-19 07:56:22,False
TXN00006005,PAY000498,2995.01,benefit,Atlantic,2025-03-19 08:52:45,False
TXN00006006,PAY001952,951.05,refund,Atlantic,2025-03-19 09:07:44,False
TXN00006007,PAY001120,374.02,refund,Quebec,2025-03-19 10:20:11,False
TXN00006008,PAY001063,2257.67,benefit,Ontario,2025-03-19 13:53:08,False
TXN00006009,PAY001546,1272.56,benefit,Atlantic,2025-03-19 14:33:16,False
TXN00006010,PAY000830,1801.83,credit,Quebec,2025-03-19 14:39:14,False
TXN00006011,PAY001368,1247.79,benefit,Ontario,2025-03-19 14:56:44,False
TXN00006012,PAY000583,1868.26,credit,Prairies,2025-03-19 16:55:30,False
TXN00006013,PAY001045,2537.98,credit,Ontario,2025-03-19 18:26:15,False
TXN00006014,PAY000475,1862.96,benefit,Quebec,2025-03-19 22:53:33,False
TXN00006015,PAY001347,3141.14,benefit,Quebec,2025-03-19 23:19:33,False
TXN00006016,PAY000923,2375.33,credit,Ontario,2025-03-20 00:49:15,False
TXN00006017,PAY001302,2030.87,credit,BC,2025-03-20 03:27:14,False
TXN00006018,PAY000999,1186.36,benefit,Ontario,2025-03-20 06:53:24,False
TXN00006019,PAY001973,335.31,refund,Ontario,2025-03-20 09:13:24,False
TXN00006020,PAY000066,1522.74,benefit,Ontario,2025-03-20 11:18:39,False
TXN00006021,PAY000767,1345.03,credit,Ontario,2025-03-20 12:17:03,False
TXN00006022,PAY001548,1315.71,benefit,Ontario,2025-03-20 12:43:02,False
TXN00006023,PAY001159,533.07,refund,Ontario,2025-03-20 13:26:11,False
TXN00006024,PAY000350,1146.0,refund,Alberta,2025-03-20 16:56:29,False
TXN00006025,PAY001563,665.65,refund,Quebec,2025-03-20 18:35:12,False
TXN00006026,PAY000417,3739.28,benefit,Atlantic,2025-03-20 18:38:36,False
TXN00006027,PAY000551,818.96,refund,Ontario,2025-03-20 20:53:54,False
TXN00006028,PAY001459,1941.5,credit,Quebec,2025-03-20 23:06:57,False
TXN00006029,PAY000054,717.04,refund,BC,2025-03-21 00:48:32,False
TXN00006030,PAY000922,3092.38,benefit,Ontario,2025-03-21 01:17:02,False
TXN00006031,PAY000909,3112.05,benefit,Ontario,2025-03-21 05:51:39,False
TXN00006032,PAY000154,3950.4,benefit,Alberta,2025-03-21 09:27:18,False
TXN00006033,PAY001617,2245.38,credit,Ontario,2025-03-21 11:24:49,False
TXN00006034,PAY001127,1371.19,benefit,Ontario,2025-03-21 12:11:11,False
TXN00006035,PAY001158,2322.68,credit,Quebec,2025-03-21 13:37:56,False
TXN00006036,PAY001517,1325.88,refund,Quebec,2025-03-21 13:47:55,False
TXN00006037,PAY001702,2524.24,benefit,Ontario,2025-03-21 14:41:28,False
TXN00006038,PAY001563,4156.09,benefit,Alberta,2025-03-21 15:33:39,False
TXN00006039,PAY001644,724.66,refund,Quebec,2025-03-21 15:56:41,False
TXN00006040,PAY000510,2491.21,benefit,BC,2025-03-21 17:18:46,False
TXN00006041,PAY000504,3559.53,benefit,Atlantic,2025-03-21 18:31:55,False
TXN00006042,PAY000733,2477.27,credit,Ontario,2025-03-21 20:22:54,False
TXN00006043,PAY001231,877.33,refund,Prairies,2025-03-21 20:30:31,False
TXN00006044,PAY001639,615.84,benefit,Alberta,2025-03-21 21:14:58,False
TXN00006045,PAY001572,625.48,refund,Quebec,2025-03-21 23:55:12,False
TXN00006046,PAY000924,3328.09,benefit,Alberta,2025-03-22 01:26:49,False
TXN00006047,PAY001888,1299.27,credit,Ontario,2025-03-22 01:43:17,False
TXN00006048,PAY001790,2885.84,benefit,BC,2025-03-22 02:34:21,False
TXN00006049,PAY000390,2827.15,benefit,Alberta,2025-03-22 03:40:48,False
TXN00006050,PAY001217,2300.54,credit,Ontario,2025-03-22 05:53:41,False
TXN00006051,PAY000312,1476.81,refund,Quebec,2025-03-22 05:58:49,False
TXN00006052,PAY000995,947.71,refund,Alberta,2025-03-22 06:47:58,False
TXN00006053,PAY001827,1897.54,credit,BC,2025-03-22 07:30:47,False
TXN00006054,PAY001270,2062.32,benefit,Quebec,2025-03-22 08:27:13,False
TXN00006055,PAY001787,1682.77,benefit,Ontario,2025-03-22 09:42:06,False
TXN00006056,PAY000847,1537.2,benefit,Alberta,2025-03-22 10:19:05,False
TXN00006057,PAY001399,1826.59,credit,Quebec,2025-03-22 10:21:05,False
TXN00006058,PAY001044,1236.56,benefit,Ontario,2025-03-22 11:00:11,False
TXN00006059,PAY000710,2308.13,credit,Ontario,2025-03-22 12:29:09,False
TXN00006060,PAY000022,1783.9,credit,Atlantic,2025-03-22 14:31:06,False
TXN00006061,PAY000486,1529.25,refund,Quebec,2025-03-22 16:01:16,False
TXN00006062,PAY000572,1548.51,credit,Quebec,2025-03-22 17:49:59,False
TXN00006063,PAY000929,934.56,refund,Ontario,2025-03-22 21:13:45,False
TXN00006064,PAY000921,1007.06,benefit,Prairies,2025-03-23 00:23:50,False
TXN00006065,PAY000992,693.53,refund,Quebec,2025-03-23 01:21:16,False
TXN00006066,PAY000177,1911.52,benefit,Quebec,2025-03-23 03:38:37,False
TXN00006067,PAY000044,2153.88,benefit,BC,2025-03-23 04:34:23,False
TXN00006068,PAY001456,2503.36,benefit,Ontario,2025-03-23 07:57:21,False
TXN00006069,PAY001584,50.0,refund,Alberta,2025-03-23 11:10:38,False
TXN00006070,PAY000989,608.23,credit,Ontario,2025-03-23 13:01:16,False
TXN00006071,PAY001858,489.85,refund,BC,2025-03-23 13:32:44,False
TXN00006072,PAY001632,2431.74,benefit,Ontario,2025-03-23 16:10:57,False
TXN00006073,PAY001764,605.15,benefit,Ontario,2025-03-23 17:03:47,False
TXN00006074,PAY001209,1090.48,credit,Territories,2025-03-23 19:09:11,False
TXN00006075,PAY000786,1674.44,benefit,Ontario,2025-03-23 19:17:28,False
TXN00006076,PAY000423,1528.34,credit,Ontario,2025-03-23 19:59:27,False
TXN00006077,PAY001337,2907.99,benefit,Ontario,2025-03-23 23:12:02,False
TXN00006078,PAY001597,2999.22,benefit,BC,2025-03-24 01:05:20,False
TXN00006079,PAY001958,3389.54,benefit,Alberta,2025-03-24 01:58:34,False
TXN00006080,PAY001787,1294.77,benefit,Alberta,2025-03-24 02:22:13,False
TXN00006081,PAY001445,1897.34,benefit,Ontario,2025-03-24 03:00:26,False
TXN00006082,PAY001863,2088.42,credit,Quebec,2025-03-24 04:26:03,False
TXN00006083,PAY001209,934.42,refund,Ontario,2025-03-24 10:35:22,False
TXN00006084,PAY000644,2839.87,credit,Ontario,2025-03-24 12:18:24,False
TXN00006085,PAY000963,2426.98,benefit,Ontario,2025-03-24 13:01:21,False
TXN00006086,PAY000015,230.31,refund,Alberta,2025-03-24 13:28:36,False
TXN00006087,PAY000396,1091.46,credit,Ontario,2025-03-24 13:28:37,False
TXN00006088,PAY001711,4177.51,benefit,Atlantic,2025-03-24 14:00:50,False
TXN00006089,PAY001660,1726.48,refund,Ontario,2025-03-24 18:16:07,False
TXN00006090,PAY000831,475.4,credit,Prairies,2025-03-24 19:09:33,False
TXN00006091,PAY000621,2562.25,benefit,BC,2025-03-24 20:31:56,False
TXN00006092,PAY000036,100.0,credit,Atlantic,2025-03-24 21:55:07,False
TXN00006093,PAY001671,1810.14,credit,Atlantic,2025-03-25 03:47:21,False
TXN00006094,PAY000616,1641.9,benefit,Prairies,2025-03-25 05:10:02,False
TXN00006095,PAY001308,1435.52,credit,Quebec,2025-03-25 05:19:14,False
TXN00006096,PAY000465,976.86,refund,Prairies,2025-03-25 07:13:48,False
TXN00006097,PAY000321,909.92,refund,Territories,2025-03-25 07:48:11,False
TXN00006098,PAY000170,3086.38,benefit,Ontario,2025-03-25 09:04:34,False
TXN00006099,PAY001506,1183.88,benefit,BC,2025-03-25 12:28:13,False
TXN00006100,PAY001484,2041.33,benefit,Alberta,2025-03-25 12:51:03,False
TXN00006101,PAY000927,1949.36,refund,Atlantic,2025-03-25 14:38:02,False
TXN00006102,PAY000029,943.45,refund,Quebec,2025-03-25 14:51:58,False
TXN00006103,PAY000686,774.82,refund,Ontario,2025-03-25 16:33:23,False
TXN00006104,PAY000620,50.0,refund,BC,2025-03-25 17:18:08,False
TXN00006105,PAY001777,1419.2,refund,Ontario,2025-03-25 20:20:12,False
TXN00006106,PAY000671,50.0,refund,Ontario,2025-03-25 23:22:52,False
TXN00006107,PAY000033,997.81,refund,Quebec,2025-03-25 23:42:00,False
TXN00006108,PAY001801,3177.65,benefit,Quebec,2025-03-26 00:55:45,False
TXN00006109,PAY001351,1258.71,benefit,Quebec,2025-03-26 01:54:28,False
TXN00006110,PAY000608,1640.0,credit,Quebec,2025-03-26 01:54:28,False
TXN00006111,PAY000057,1622.1,credit,Quebec,2025-03-26 05:38:16,False
TXN00006112,PAY001549,1449.85,benefit,Quebec,2025-03-26 06:12:20,False
TXN00006113,PAY001889,811.92,credit,Atlantic,2025-03-26 07:06:38,False
TXN00006114,PAY001258,2992.81,benefit,Alberta,2025-03-26 07:44:04,False
TXN00006115,PAY001316,3324.74,benefit,Alberta,2025-03-26 10:13:12,False
TXN00006116,PAY001902,1070.67,benefit,BC,2025-03-26 12:29:43,False
TXN00006117,PAY000466,2537.01,credit,Ontario,2025-03-26 13:04:39,False
TXN00006118,PAY000679,1882.15,benefit,Quebec,2025-03-26 14:08:31,False
TXN00006119,PAY000670,2295.59,benefit,Ontario,2025-03-26 15:36:54,False
TXN00006120,PAY001264,987.48,refund,Quebec,2025-03-26 16:31:14,False
TXN00006121,PAY000914,2166.02,benefit,Alberta,2025-03-26 18:29:48,False
TXN00006122,PAY000184,200.0,benefit,Ontario,2025-03-27 00:13:51,False
TXN00006123,PAY001307,2226.91,benefit,Alberta,2025-03-27 00:35:38,False
TXN00006124,PAY001034,2646.76,credit,Prairies,2025-03-27 06:58:34,False
TXN00006125,PAY000266,3068.34,benefit,BC,2025-03-27 07:18:55,False
TXN00006126,PAY000859,2739.64,benefit,Ontario,2025-03-27 08:55:43,False
TXN00006127,PAY000073,3651.27,benefit,Ontario,2025-03-27 10:32:58,False
TXN00006128,PAY001327,1866.36,credit,Ontario,2025-03-27 17:13:27,False
TXN00006129,PAY000257,2114.9,benefit,Atlantic,2025-03-27 18:17:26,False
TXN00006130,PAY000994,3270.67,benefit,Alberta,2025-03-27 19:08:38,False
TXN00006131,PAY001721,3479.17,benefit,BC,2025-03-27 19:21:36,False
TXN00006132,PAY000557,1199.37,refund,Ontario,2025-03-27 21:10:53,False
TXN00006133,PAY000093,1380.95,benefit,Ontario,2025-03-27 22:10:32,False
TXN00006134,PAY001632,1279.32,credit,Ontario,2025-03-27 23:30:17,False
TXN00006135,PAY001918,2376.14,benefit,Quebec,2025-03-28 00:44:31,False
TXN00006136,PAY000432,2567.91,credit,Ontario,2025-03-28 02:35:27,False
TXN00006137,PAY001859,2112.57,benefit,Quebec,2025-03-28 07:28:52,False
TXN00006138,PAY001676,3146.69,benefit,Atlantic,2025-03-28 07:44:37,False
TXN00006139,PAY000357,2220.48,benefit,Ontario,2025-03-28 11:21:55,False
TXN00006140,PAY000599,1971.59,benefit,Ontario,2025-03-28 11:41:26,False
TXN00006141,PAY000891,200.0,benefit,Ontario,2025-03-28 12:49:58,False
TXN00006142,PAY001400,2776.35,benefit,BC,2025-03-28 13:27:10,False
TXN00006143,PAY000013,1253.31,refund,Atlantic,2025-03-28 14:25:57,False
TXN00006144,PAY001021,1476.24,benefit,Quebec,2025-03-28 14:28:44,False
TXN00006145,PAY001617,1613.25,refund,Alberta,2025-03-28 14:41:48,False
TXN00006146,PAY001827,3495.41,credit,Ontario,2025-03-28 15:20:47,False
TXN00006147,PAY000176,1109.28,refund,Atlantic,2025-03-28 15:24:35,False
TXN00006148,PAY000473,2202.87,credit,Atlantic,2025-03-28 15:50:37,False
TXN00006149,PAY000507,3004.78,benefit,Ontario,2025-03-28 16:21:18,False
TXN00006150,PAY000281,1398.88,refund,BC,2025-03-28 18:36:11,False
TXN00006151,PAY000531,1188.05,refund,Ontario,2025-03-29 00:43:04,False
TXN00006152,PAY001873,758.51,credit,Ontario,2025-03-29 04:23:42,False
TXN00006153,PAY000136,100.0,credit,Ontario,2025-03-29 06:07:34,False
TXN00006154,PAY001557,2096.61,benefit,Prairies,2025-03-29 07:22:39,False
TXN00006155,PAY000350,3035.21,benefit,Alberta,2025-03-29 09:27:11,False
TXN00006156,PAY001046,1194.79,credit,Ontario,2025-03-29 09:51:48,False
TXN00006157,PAY000955,1400.26,benefit,Quebec,2025-03-29 12:30:13,False
TXN00006158,PAY000735,1604.6,benefit,Quebec,2025-03-29 12:49:45,False
TXN00006159,PAY000886,1916.06,credit,Ontario,2025-03-29 15:06:29,False
TXN00006160,PAY001877,1473.89,benefit,Quebec,2025-03-29 19:31:34,False
TXN00006161,PAY001605,1934.94,benefit,Quebec,2025-03-29 21:07:11,False
TXN00006162,PAY001553,1703.36,credit,Alberta,2025-03-29 21:19:59,False
TXN00006163,PAY000265,239.22,benefit,BC,2025-03-29 21:35:29,False
TXN00006164,PAY000567,50.0,refund,Quebec,2025-03-30 00:34:53,False
TXN00006165,PAY001584,1133.96,benefit,Prairies,2025-03-30 01:05:19,False
TXN00006166,PAY000923,902.26,credit,Ontario,2025-03-30 02:26:16,False
TXN00006167,PAY001462,2445.1,benefit,Ontario,2025-03-30 02:43:41,False
TXN00006168,PAY000161,2590.67,credit,Quebec,2025-03-30 03:17:50,False
TXN00006169,PAY000862,1926.83,benefit,Ontario,2025-03-30 03:52:26,False
TXN00006170,PAY000935,1788.29,credit,Quebec,2025-03-30 05:48:23,False
TXN00006171,PAY000705,1187.48,credit,Quebec,2025-03-30 06:58:54,False
TXN00006172,PAY000603,2136.76,benefit,Quebec,2025-03-30 11:32:43,False
TXN00006173,PAY001542,3025.47,benefit,Quebec,2025-03-30 12:00:28,False
TXN00006174,PAY000047,452.36,refund,BC,2025-03-30 13:25:28,False
TXN00006175,PAY000061,3857.68,benefit,Ontario,2025-03-30 14:41:14,False
TXN00006176,PAY000471,3473.16,benefit,Prairies,2025-03-30 16:11:50,False
TXN00006177,PAY001919,2682.06,benefit,Quebec,2025-03-30 17:21:12,False
TXN00006178,PAY000737,1415.11,credit,Atlantic,2025-03-30 18:48:16,False
TXN00006179,PAY001607,3222.88,benefit,Ontario,2025-03-30 19:17:16,False
TXN00006180,PAY000617,561.06,refund,Ontario,2025-03-30 22:11:25,False
TXN00006181,PAY001861,2236.17,credit,BC,2025-03-30 23:01:42,False
TXN00006182,PAY001077,2320.53,benefit,Alberta,2025-03-30 23:31:31,False
TXN00006183,PAY001181,1472.2,refund,Alberta,2025-03-31 00:52:28,False
TXN00006184,PAY000078,1112.93,credit,Quebec,2025-03-31 01:02:00,False
TXN00006185,PAY001858,1747.2,benefit,Ontario,2025-03-31 01:06:43,False
TXN00006186,PAY000500,3333.77,benefit,Ontario,2025-03-31 03:44:06,False
TXN00006187,PAY000997,1025.72,refund,Ontario,2025-03-31 04:15:59,False
TXN00006188,PAY001371,1436.32,refund,Quebec,2025-03-31 04:17:20,False
TXN00006189,PAY000798,2019.24,credit,Alberta,2025-03-31 06:08:06,False
TXN00006190,PAY001763,1506.0,credit,Alberta,2025-03-31 07:20:54,False
TXN00006191,PAY000703,1902.96,benefit,Prairies,2025-03-31 07:51:12,False
TXN00006192,PAY001724,932.94,refund,Atlantic,2025-03-31 09:07:00,False
TXN00006193,PAY000789,772.83,benefit,Ontario,2025-03-31 09:27:49,False
TXN00006194,PAY001079,1499.33,benefit,BC,2025-03-31 15:22:13,False
TXN00006195,PAY000341,684.67,refund,Territories,2025-03-31 18:29:18,False
TXN00006196,PAY001160,1687.96,benefit,Ontario,2025-03-31 19:46:35,False
TXN00006197,PAY000850,1190.42,refund,Quebec,2025-03-31 20:51:30,False
TXN00006198,PAY000418,1729.6,benefit,Atlantic,2025-03-31 23:26:57,False
TXN00006199,PAY000249,1437.99,credit,Ontario,2025-04-01 04:15:14,False
TXN00006200,PAY001420,322.72,credit,Ontario,2025-04-01 04:27:59,False
TXN00006201,PAY000628,975.68,refund,Ontario,2025-04-01 05:37:49,False
TXN00006202,PAY000510,2152.57,benefit,BC,2025-04-01 09:41:22,False
TXN00006203,PAY000287,1907.92,credit,Ontario,2025-04-01 09:48:23,False
TXN00006204,PAY001136,1217.95,benefit,Quebec,2025-04-01 10:09:41,False
TXN00006205,PAY000368,671.2,refund,Ontario,2025-04-01 10:55:54,False
TXN00006206,PAY000044,1579.4,benefit,Alberta,2025-04-01 13:59:03,False
TXN00006207,PAY001407,891.57,credit,Alberta,2025-04-01 15:49:47,False
TXN00006208,PAY001062,1925.39,benefit,Ontario,2025-04-01 16:10:38,False
TXN00006209,PAY001865,891.38,refund,Quebec,2025-04-01 18:07:39,False
TXN00006210,PAY001601,1414.3,credit,Quebec,2025-04-01 18:24:00,False
TXN00006211,PAY000300,2560.23,benefit,Alberta,2025-04-01 19:10:14,False
TXN00006212,PAY001114,2327.52,benefit,BC,2025-04-02 02:00:36,False
TXN00006213,PAY001107,1626.58,credit,Ontario,2025-04-02 03:33:53,False
TXN00006214,PAY000674,389.28,refund,Ontario,2025-04-02 07:11:03,False
TXN00006215,PAY001047,1420.83,credit,Alberta,2025-04-02 09:43:14,False
TXN00006216,PAY001539,2919.96,benefit,Ontario,2025-04-02 09:52:33,False
TXN00006217,PAY001460,1214.82,benefit,Quebec,2025-04-02 10:18:01,False
TXN00006218,PAY001045,375.36,credit,Ontario,2025-04-02 10:36:03,False
TXN00006219,PAY001463,1238.51,refund,Ontario,2025-04-02 13:00:01,False
TXN00006220,PAY001721,705.79,benefit,Ontario,2025-04-02 15:06:53,False
TXN00006221,PAY001975,1407.91,credit,Alberta,2025-04-02 15:23:25,False
TXN00006222,PAY000809,587.68,refund,Atlantic,2025-04-02 16:04:56,False
TXN00006223,PAY001455,2397.96,benefit,Territories,2025-04-02 17:11:21,False
TXN00006224,PAY001570,801.48,refund,Quebec,2025-04-02 17:36:23,False
TXN00006225,PAY000554,1884.32,credit,Ontario,2025-04-02 22:07:25,False
TXN00006226,PAY000561,3266.39,benefit,Quebec,2025-04-02 22:39:31,False
TXN00006227,PAY001686,2094.89,benefit,Ontario,2025-04-02 23:19:45,False
TXN00006228,PAY000207,2397.52,benefit,Ontario,2025-04-02 23:37:44,False
TXN00006229,PAY000946,930.72,benefit,Quebec,2025-04-03 02:08:27,False
TXN00006230,PAY000154,1999.82,credit,Quebec,2025-04-03 02:51:35,False
TXN00006231,PAY000875,2082.36,benefit,Ontario,2025-04-03 03:05:05,False
TXN00006232,PAY000457,1147.64,refund,Ontario,2025-04-03 03:05:27,False
TXN00006233,PAY000478,1393.81,refund,Ontario,2025-04-03 05:25:36,False
TXN00006234,PAY000974,579.38,refund,Territories,2025-04-03 07:43:59,False
TXN00006235,PAY000141,261.9,refund,Ontario,2025-04-03 08:49:38,False
TXN00006236,PAY001045,1525.27,benefit,Ontario,2025-04-03 10:33:14,False
TXN00006237,PAY000825,1349.07,benefit,Alberta,2025-04-03 12:20:56,False
TXN00006238,PAY000144,339.23,refund,Ontario,2025-04-03 13:54:32,False
TXN00006239,PAY000393,1635.34,benefit,Ontario,2025-04-03 18:16:51,False
TXN00006240,PAY001943,1219.23,credit,Quebec,2025-04-03 21:06:15,False
TXN00006241,PAY001628,2642.6,benefit,Ontario,2025-04-03 23:18:06,False
TXN00006242,PAY001440,1269.91,credit,Ontario,2025-04-03 23:32:07,False
TXN00006243,PAY000731,1283.62,refund,Alberta,2025-04-04 04:09:15,False
TXN00006244,PAY000400,1906.29,benefit,BC,2025-04-04 12:40:15,False
TXN00006245,PAY000303,1101.65,refund,Alberta,2025-04-04 16:42:59,False
TXN00006246,PAY000693,2172.11,credit,Prairies,2025-04-04 17:13:33,False
TXN00006247,PAY000838,2298.04,benefit,Quebec,2025-04-04 19:48:44,False
TXN00006248,PAY000923,1324.72,refund,Ontario,2025-04-04 20:07:43,False
TXN00006249,PAY001244,2503.15,benefit,Quebec,2025-04-04 21:48:30,False
TXN00006250,PAY000145,1173.54,credit,Territories,2025-04-05 02:22:43,False
TXN00006251,PAY000004,445.73,credit,Quebec,2025-04-05 04:48:34,False
TXN00006252,PAY000731,153.52,refund,Atlantic,2025-04-05 07:10:03,False
TXN00006253,PAY001616,1360.33,benefit,BC,2025-04-05 11:51:57,False
TXN00006254,PAY001444,924.24,credit,Quebec,2025-04-05 12:53:22,False
TXN00006255,PAY000729,1235.97,refund,Prairies,2025-04-05 14:44:43,False
TXN00006256,PAY001102,200.8,refund,Ontario,2025-04-05 17:03:22,False
TXN00006257,PAY000435,2021.48,benefit,Quebec,2025-04-05 17:49:16,False
TXN00006258,PAY000120,1518.97,credit,Quebec,2025-04-05 18:30:19,False
TXN00006259,PAY000547,3489.47,credit,Prairies,2025-04-05 21:38:11,False
TXN00006260,PAY000619,1865.06,credit,BC,2025-04-06 02:04:02,False
TXN00006261,PAY001493,1020.74,refund,Ontario,2025-04-06 04:36:26,False
TXN00006262,PAY001040,943.83,refund,Ontario,2025-04-06 04:43:43,False
TXN00006263,PAY000123,1452.22,credit,Alberta,2025-04-06 05:59:28,False
TXN00006264,PAY000427,3525.02,benefit,Quebec,2025-04-06 08:45:58,False
TXN00006265,PAY001427,1912.96,credit,Quebec,2025-04-06 10:05:23,False
TXN00006266,PAY000251,2543.07,benefit,Ontario,2025-04-06 15:09:19,False
TXN00006267,PAY000511,718.22,benefit,Ontario,2025-04-06 17:40:44,False
TXN00006268,PAY000827,915.17,benefit,BC,2025-04-06 18:06:21,False
TXN00006269,PAY000551,2404.87,credit,Ontario,2025-04-06 20:42:18,False
TXN00006270,PAY001195,5879.13,benefit,Ontario,2025-04-06 20:47:23,False
TXN00006271,PAY000249,1526.21,benefit,Ontario,2025-04-06 21:11:53,False
TXN00006272,PAY000882,465.0,refund,Atlantic,2025-04-06 22:10:49,False
TXN00006273,PAY001081,363.52,refund,Alberta,2025-04-06 22:41:36,False
TXN00006274,PAY000084,2441.1,benefit,Quebec,2025-04-06 23:29:22,False
TXN00006275,PAY001792,1315.19,refund,Quebec,2025-04-07 01:25:16,False
TXN00006276,PAY001418,1918.47,credit,Alberta,2025-04-07 03:02:52,False
TXN00006277,PAY001180,2003.27,benefit,Quebec,2025-04-07 03:43:23,False
TXN00006278,PAY000625,255.67,refund,Prairies,2025-04-07 04:41:15,False
TXN00006279,PAY001959,1188.52,refund,Quebec,2025-04-07 06:22:43,False
TXN00006280,PAY000112,3523.68,benefit,Territories,2025-04-07 08:23:13,False
TXN00006281,PAY000804,627.54,credit,Atlantic,2025-04-07 08:46:58,False
